1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 6.680000000000000000e+02
1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.170000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.353000000000000000e+03
1.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.095000000000000000e+03
1.000000000000000000e+02 2.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.852000000000000000e+03
1.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.245000000000000000e+03
1.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.610000000000000000e+03
1.000000000000000000e+02 3.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 2.962000000000000000e+03
1.000000000000000000e+02 3.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.851000000000000000e+03
1.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.094000000000000000e+03
1.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 3.755000000000000000e+03
1.000000000000000000e+02 4.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 2.631000000000000000e+03
1.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 9.840000000000000000e+02
1.000000000000000000e+02 5.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 4.348000000000000000e+03
1.000000000000000000e+02 5.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 5.961000000000000000e+03
2.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.186000000000000000e+03
2.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 2.008000000000000000e+03
2.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.832000000000000000e+03
2.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.410000000000000000e+03
2.000000000000000000e+02 2.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 4.058000000000000000e+03
2.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 2.512000000000000000e+03
2.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 3.062000000000000000e+03
2.000000000000000000e+02 3.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 5.636000000000000000e+03
2.000000000000000000e+02 3.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 3.356000000000000000e+03
2.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 4.024000000000000000e+03
2.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 7.496000000000000000e+03
2.000000000000000000e+02 4.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.129900000000000000e+04
2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 4.434000000000000000e+03
2.000000000000000000e+02 5.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 8.438000000000000000e+03
2.000000000000000000e+02 5.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 5.396000000000000000e+03
3.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.764000000000000000e+03
3.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+03
3.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 4.191000000000000000e+03
3.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.948000000000000000e+03
3.000000000000000000e+02 2.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 5.226000000000000000e+03
3.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 7.623000000000000000e+03
3.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.884000000000000000e+03
3.000000000000000000e+02 3.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 8.353000000000000000e+03
3.000000000000000000e+02 3.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.224400000000000000e+04
3.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.198000000000000000e+03
3.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.114100000000000000e+04
3.000000000000000000e+02 4.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.631300000000000000e+04
3.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.323000000000000000e+03
3.000000000000000000e+02 5.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.275000000000000000e+04
3.000000000000000000e+02 5.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.841900000000000000e+04
4.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.301000000000000000e+03
4.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 4.365000000000000000e+03
4.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 3.344000000000000000e+03
4.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 3.649000000000000000e+03
4.000000000000000000e+02 2.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 7.168000000000000000e+03
4.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 8.475000000000000000e+03
4.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 2.358000000000000000e+03
4.000000000000000000e+02 3.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.102100000000000000e+04
4.000000000000000000e+02 3.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 6.114000000000000000e+03
4.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 7.711000000000000000e+03
4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.472900000000000000e+04
4.000000000000000000e+02 4.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.574000000000000000e+04
4.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 7.134000000000000000e+03
4.000000000000000000e+02 5.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.380600000000000000e+04
4.000000000000000000e+02 5.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 2.691000000000000000e+04
5.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 1.571000000000000000e+03
5.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 2.546000000000000000e+03
5.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 6.073000000000000000e+03
5.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 5.453000000000000000e+03
5.000000000000000000e+02 2.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 4.920000000000000000e+03
5.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 1.054500000000000000e+04
5.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+00 6.229000000000000000e+03
5.000000000000000000e+02 3.000000000000000000e+02 2.000000000000000000e+03 4.000000000000000000e+00 1.364300000000000000e+04
5.000000000000000000e+02 3.000000000000000000e+02 3.000000000000000000e+03 4.000000000000000000e+00 7.478000000000000000e+03
