100      100      1000     1        715      
100      100      2000     1        1193     
100      100      3000     1        1609     
100      200      1000     1        1201     
100      200      2000     1        2321     
100      200      3000     1        3151     
100      300      1000     1        1993     
100      300      2000     1        4015     
100      300      3000     1        5910     
100      400      1000     1        2776     
100      400      2000     1        5543     
100      400      3000     1        8195     
100      500      1000     1        3007     
100      500      2000     1        6247     
100      500      3000     1        9513     
200      100      1000     1        1124     
200      100      2000     1        2278     
200      100      3000     1        3035     
200      200      1000     1        2041     
200      200      2000     1        4080     
200      200      3000     1        5988     
200      300      1000     1        3719     
200      300      2000     1        7346     
200      300      3000     1        11111    
200      400      1000     1        5115     
200      400      2000     1        9943     
200      400      3000     1        15644    
200      500      1000     1        5774     
200      500      2000     1        11906    
200      500      3000     1        17541    
300      100      1000     1        1696     
300      100      2000     1        3525     
300      100      3000     1        4280     
300      200      1000     1        3556     
300      200      2000     1        5793     
300      200      3000     1        8768     
300      300      1000     1        5179     
300      300      2000     1        10528    
300      300      3000     1        16315    
300      400      1000     1        7118     
300      400      2000     1        14748    
300      400      3000     1        21955    
300      500      1000     1        8029     
300      500      2000     1        15962    
300      500      3000     1        24874    
400      100      1000     1        2141     
400      100      2000     1        4378     
400      100      3000     1        5548     
400      200      1000     1        3899     
400      200      2000     1        7736     
400      200      3000     1        13632    
400      300      1000     1        6768     
400      300      2000     1        13744    
400      300      3000     1        21147    
400      400      1000     1        9208     
400      400      2000     1        18833    
400      400      3000     1        29041    
400      500      1000     1        10489    
400      500      2000     1        20742    
400      500      3000     1        32094    
500      100      1000     1        2353     
500      100      2000     1        5330     
500      100      3000     1        6448     
500      200      1000     1        4816     
500      200      2000     1        9343     
500      200      3000     1        13745    
500      300      1000     1        8449     
500      300      2000     1        17037    
500      300      3000     1        25601    
500      400      1000     1        11501    
500      400      2000     1        18979    
500      400      3000     1        34792    
500      500      1000     1        12445    
500      500      2000     1        25057    
500      500      3000     1        39496    
