1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 3.650000000000000000e+02
2.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 8.320000000000000000e+02
3.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 8.820000000000000000e+02
4.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 8.660000000000000000e+02
5.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.813000000000000000e+03
6.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.945000000000000000e+03
7.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.010000000000000000e+03
8.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.372000000000000000e+03
9.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.725000000000000000e+03
1.000000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.893000000000000000e+03
1.100000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.995000000000000000e+03
1.200000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 3.270000000000000000e+03
1.300000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 3.521000000000000000e+03
1.400000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.996000000000000000e+03
1.500000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 4.098000000000000000e+03
1.600000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 4.495000000000000000e+03
1.700000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 4.091000000000000000e+03
1.800000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 4.693000000000000000e+03
1.900000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 5.469000000000000000e+03
2.000000000000000000e+03 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 6.562000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 3.840000000000000000e+02
1.000000000000000000e+02 2.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 6.590000000000000000e+02
1.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 9.870000000000000000e+02
1.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 9.480000000000000000e+02
1.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.209000000000000000e+03
1.000000000000000000e+02 6.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.518000000000000000e+03
1.000000000000000000e+02 7.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 1.682000000000000000e+03
1.000000000000000000e+02 8.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.171000000000000000e+03
1.000000000000000000e+02 9.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 2.222000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 2.565000000000000000e+03
1.000000000000000000e+02 1.100000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 1.506000000000000000e+03
1.000000000000000000e+02 1.200000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 3.189000000000000000e+03
1.000000000000000000e+02 1.300000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 3.417000000000000000e+03
1.000000000000000000e+02 1.400000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 2.347000000000000000e+03
1.000000000000000000e+02 1.500000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 3.968000000000000000e+03
1.000000000000000000e+02 1.600000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 4.167000000000000000e+03
1.000000000000000000e+02 1.700000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 4.720000000000000000e+03
1.000000000000000000e+02 1.800000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 4.914000000000000000e+03
1.000000000000000000e+02 1.900000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 5.180000000000000000e+03
1.000000000000000000e+02 2.000000000000000000e+03 1.000000000000000000e+03 8.000000000000000000e+00 6.266000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+00 4.100000000000000000e+02
1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+03 8.000000000000000000e+00 6.450000000000000000e+02
1.000000000000000000e+02 1.000000000000000000e+02 3.000000000000000000e+03 8.000000000000000000e+00 1.204000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 4.000000000000000000e+03 8.000000000000000000e+00 9.320000000000000000e+02
1.000000000000000000e+02 1.000000000000000000e+02 5.000000000000000000e+03 8.000000000000000000e+00 1.339000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 6.000000000000000000e+03 8.000000000000000000e+00 1.571000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 7.000000000000000000e+03 8.000000000000000000e+00 1.833000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 8.000000000000000000e+03 8.000000000000000000e+00 1.358000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 9.000000000000000000e+03 8.000000000000000000e+00 2.826000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+04 8.000000000000000000e+00 2.571000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.100000000000000000e+04 8.000000000000000000e+00 2.720000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.200000000000000000e+04 8.000000000000000000e+00 3.078000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.300000000000000000e+04 8.000000000000000000e+00 4.039000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.400000000000000000e+04 8.000000000000000000e+00 3.535000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.500000000000000000e+04 8.000000000000000000e+00 3.695000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.600000000000000000e+04 8.000000000000000000e+00 2.355000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.700000000000000000e+04 8.000000000000000000e+00 4.981000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.800000000000000000e+04 8.000000000000000000e+00 2.558000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.900000000000000000e+04 8.000000000000000000e+00 4.396000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+04 8.000000000000000000e+00 5.732000000000000000e+03
