1.000000000000000000e+02 7.010000000000000000e+02
1.000000000000000000e+02 6.690000000000000000e+02
1.000000000000000000e+02 6.400000000000000000e+02
2.000000000000000000e+02 1.340000000000000000e+03
3.000000000000000000e+02 2.104000000000000000e+03
4.000000000000000000e+02 2.773000000000000000e+03
5.000000000000000000e+02 3.030000000000000000e+03
6.000000000000000000e+02 3.944000000000000000e+03
7.000000000000000000e+02 4.824000000000000000e+03
8.000000000000000000e+02 5.727000000000000000e+03
9.000000000000000000e+02 6.690000000000000000e+03
1.000000000000000000e+03 7.223000000000000000e+03
1.100000000000000000e+03 8.731000000000000000e+03
1.200000000000000000e+03 9.776000000000000000e+03
1.300000000000000000e+03 1.069400000000000000e+04
1.400000000000000000e+03 1.161200000000000000e+04
1.500000000000000000e+03 1.344600000000000000e+04
1.600000000000000000e+03 1.497200000000000000e+04
1.700000000000000000e+03 1.604600000000000000e+04
1.800000000000000000e+03 1.731200000000000000e+04
1.900000000000000000e+03 2.045300000000000000e+04
2.000000000000000000e+03 2.198900000000000000e+04
