100      100      1000     8        365      
200      100      1000     8        832      
300      100      1000     8        882      
400      100      1000     8        866      
500      100      1000     8        1813     
600      100      1000     8        1945     
700      100      1000     8        2010     
800      100      1000     8        2372     
900      100      1000     8        2725     
1000     100      1000     8        1893     
1100     100      1000     8        2995     
1200     100      1000     8        3270     
1300     100      1000     8        3521     
1400     100      1000     8        1996     
1500     100      1000     8        4098     
1600     100      1000     8        4495     
1700     100      1000     8        4091     
1800     100      1000     8        4693     
1900     100      1000     8        5469     
2000     100      1000     8        6562     
100      100      1000     8        384      
100      200      1000     8        659      
100      300      1000     8        987      
100      400      1000     8        948      
100      500      1000     8        1209     
100      600      1000     8        1518     
100      700      1000     8        1682     
100      800      1000     8        2171     
100      900      1000     8        2222     
100      1000     1000     8        2565     
100      1100     1000     8        1506     
100      1200     1000     8        3189     
100      1300     1000     8        3417     
100      1400     1000     8        2347     
100      1500     1000     8        3968     
100      1600     1000     8        4167     
100      1700     1000     8        4720     
100      1800     1000     8        4914     
100      1900     1000     8        5180     
100      2000     1000     8        6266     
100      100      1000     8        410      
100      100      2000     8        645      
100      100      3000     8        1204     
100      100      4000     8        932      
100      100      5000     8        1339     
100      100      6000     8        1571     
100      100      7000     8        1833     
100      100      8000     8        1358     
100      100      9000     8        2826     
100      100      10000    8        2571     
100      100      11000    8        2720     
100      100      12000    8        3078     
100      100      13000    8        4039     
100      100      14000    8        3535     
100      100      15000    8        3695     
100      100      16000    8        2355     
100      100      17000    8        4981     
100      100      18000    8        2558     
100      100      19000    8        4396     
100      100      20000    8        5732     
