100      100      1000     12       405      
200      100      1000     12       828      
300      100      1000     12       765      
400      100      1000     12       1128     
500      100      1000     12       1272     
600      100      1000     12       1486     
700      100      1000     12       2113     
800      100      1000     12       2354     
900      100      1000     12       2186     
1000     100      1000     12       2633     
1100     100      1000     12       2669     
1200     100      1000     12       3348     
1300     100      1000     12       3189     
1400     100      1000     12       2321     
1500     100      1000     12       3737     
1600     100      1000     12       4125     
1700     100      1000     12       4268     
1800     100      1000     12       5396     
1900     100      1000     12       3999     
2000     100      1000     12       5473     
100      100      1000     12       387      
100      200      1000     12       578      
100      300      1000     12       831      
100      400      1000     12       1038     
100      500      1000     12       1053     
100      600      1000     12       1295     
100      700      1000     12       1500     
100      800      1000     12       1644     
100      900      1000     12       1726     
100      1000     1000     12       1940     
100      1100     1000     12       2264     
100      1200     1000     12       1823     
100      1300     1000     12       2806     
100      1400     1000     12       3155     
100      1500     1000     12       3354     
100      1600     1000     12       3461     
100      1700     1000     12       3906     
100      1800     1000     12       4052     
100      1900     1000     12       4241     
100      2000     1000     12       5210     
100      100      1000     12       389      
100      100      2000     12       585      
100      100      3000     12       791      
100      100      4000     12       1059     
100      100      5000     12       1399     
100      100      6000     12       1557     
100      100      7000     12       1176     
100      100      8000     12       1759     
100      100      9000     12       1915     
100      100      10000    12       1385     
100      100      11000    12       1618     
100      100      12000    12       3034     
100      100      13000    12       3266     
100      100      14000    12       2890     
100      100      15000    12       3115     
100      100      16000    12       3254     
100      100      17000    12       4164     
100      100      18000    12       3838     
100      100      19000    12       2393     
100      100      20000    12       2362     
