1.000000000000000000e+03 7.010000000000000000e+02
1.000000000000000000e+03 6.690000000000000000e+02
1.000000000000000000e+03 6.400000000000000000e+02
2.000000000000000000e+03 1.202000000000000000e+03
3.000000000000000000e+03 1.648000000000000000e+03
4.000000000000000000e+03 2.121000000000000000e+03
5.000000000000000000e+03 2.709000000000000000e+03
6.000000000000000000e+03 3.204000000000000000e+03
7.000000000000000000e+03 3.606000000000000000e+03
8.000000000000000000e+03 4.200000000000000000e+03
9.000000000000000000e+03 4.674000000000000000e+03
1.000000000000000000e+04 5.400000000000000000e+03
1.100000000000000000e+04 5.971000000000000000e+03
1.200000000000000000e+04 6.462000000000000000e+03
1.300000000000000000e+04 7.129000000000000000e+03
1.400000000000000000e+04 7.408000000000000000e+03
1.500000000000000000e+04 7.765000000000000000e+03
1.600000000000000000e+04 9.812000000000000000e+03
1.700000000000000000e+04 8.942000000000000000e+03
1.800000000000000000e+04 1.109600000000000000e+04
1.900000000000000000e+04 1.016700000000000000e+04
2.000000000000000000e+04 1.029500000000000000e+04
