1.000000000000000000e+02 3.650000000000000000e+02
1.000000000000000000e+02 3.840000000000000000e+02
1.000000000000000000e+02 4.100000000000000000e+02
2.000000000000000000e+02 8.320000000000000000e+02
3.000000000000000000e+02 8.820000000000000000e+02
4.000000000000000000e+02 8.660000000000000000e+02
5.000000000000000000e+02 1.813000000000000000e+03
6.000000000000000000e+02 1.945000000000000000e+03
7.000000000000000000e+02 2.010000000000000000e+03
8.000000000000000000e+02 2.372000000000000000e+03
9.000000000000000000e+02 2.725000000000000000e+03
1.000000000000000000e+03 1.893000000000000000e+03
1.100000000000000000e+03 2.995000000000000000e+03
1.200000000000000000e+03 3.270000000000000000e+03
1.300000000000000000e+03 3.521000000000000000e+03
1.400000000000000000e+03 1.996000000000000000e+03
1.500000000000000000e+03 4.098000000000000000e+03
1.600000000000000000e+03 4.495000000000000000e+03
1.700000000000000000e+03 4.091000000000000000e+03
1.800000000000000000e+03 4.693000000000000000e+03
1.900000000000000000e+03 5.469000000000000000e+03
2.000000000000000000e+03 6.562000000000000000e+03
