1.000000000000000000e+02 4.550000000000000000e+02
1.000000000000000000e+02 3.790000000000000000e+02
1.000000000000000000e+02 4.010000000000000000e+02
2.000000000000000000e+02 7.300000000000000000e+02
3.000000000000000000e+02 1.017000000000000000e+03
4.000000000000000000e+02 8.870000000000000000e+02
5.000000000000000000e+02 1.598000000000000000e+03
6.000000000000000000e+02 1.728000000000000000e+03
7.000000000000000000e+02 1.748000000000000000e+03
8.000000000000000000e+02 1.884000000000000000e+03
9.000000000000000000e+02 2.740000000000000000e+03
1.000000000000000000e+03 2.611000000000000000e+03
1.100000000000000000e+03 2.847000000000000000e+03
1.200000000000000000e+03 3.162000000000000000e+03
1.300000000000000000e+03 2.945000000000000000e+03
1.400000000000000000e+03 4.062000000000000000e+03
1.500000000000000000e+03 3.689000000000000000e+03
1.600000000000000000e+03 3.871000000000000000e+03
1.700000000000000000e+03 3.672000000000000000e+03
1.800000000000000000e+03 2.614000000000000000e+03
1.900000000000000000e+03 5.070000000000000000e+03
2.000000000000000000e+03 4.517000000000000000e+03
