1.000000000000000000e+03 6.590000000000000000e+02
1.000000000000000000e+03 6.450000000000000000e+02
1.000000000000000000e+03 6.640000000000000000e+02
2.000000000000000000e+03 1.180000000000000000e+03
3.000000000000000000e+03 1.642000000000000000e+03
4.000000000000000000e+03 2.087000000000000000e+03
5.000000000000000000e+03 2.598000000000000000e+03
6.000000000000000000e+03 3.280000000000000000e+03
7.000000000000000000e+03 3.844000000000000000e+03
8.000000000000000000e+03 4.166000000000000000e+03
9.000000000000000000e+03 4.933000000000000000e+03
1.000000000000000000e+04 5.329000000000000000e+03
1.100000000000000000e+04 6.111000000000000000e+03
1.200000000000000000e+04 6.526000000000000000e+03
1.300000000000000000e+04 7.170000000000000000e+03
1.400000000000000000e+04 7.736000000000000000e+03
1.500000000000000000e+04 8.308000000000000000e+03
1.600000000000000000e+04 8.774000000000000000e+03
1.700000000000000000e+04 9.370000000000000000e+03
1.800000000000000000e+04 1.007500000000000000e+04
1.900000000000000000e+04 1.047400000000000000e+04
2.000000000000000000e+04 1.110100000000000000e+04
