1.000000000000000000e+02 4.000000000000000000e+02
1.000000000000000000e+02 4.000000000000000000e+02
1.000000000000000000e+02 4.100000000000000000e+02
2.000000000000000000e+02 3.780000000000000000e+02
3.000000000000000000e+02 8.590000000000000000e+02
4.000000000000000000e+02 8.830000000000000000e+02
5.000000000000000000e+02 5.830000000000000000e+02
6.000000000000000000e+02 1.300000000000000000e+03
7.000000000000000000e+02 8.360000000000000000e+02
8.000000000000000000e+02 1.754000000000000000e+03
9.000000000000000000e+02 1.056000000000000000e+03
1.000000000000000000e+03 2.234000000000000000e+03
1.100000000000000000e+03 2.503000000000000000e+03
1.200000000000000000e+03 2.806000000000000000e+03
1.300000000000000000e+03 3.102000000000000000e+03
1.400000000000000000e+03 1.885000000000000000e+03
1.500000000000000000e+03 3.598000000000000000e+03
1.600000000000000000e+03 2.390000000000000000e+03
1.700000000000000000e+03 4.293000000000000000e+03
1.800000000000000000e+03 4.642000000000000000e+03
1.900000000000000000e+03 3.212000000000000000e+03
2.000000000000000000e+03 6.099000000000000000e+03
2.100000000000000000e+03 6.195000000000000000e+03
2.200000000000000000e+03 6.578000000000000000e+03
2.300000000000000000e+03 7.106000000000000000e+03
2.400000000000000000e+03 7.420000000000000000e+03
2.500000000000000000e+03 7.917000000000000000e+03
2.600000000000000000e+03 8.217000000000000000e+03
2.700000000000000000e+03 8.582000000000000000e+03
2.800000000000000000e+03 9.143000000000000000e+03
2.900000000000000000e+03 1.017400000000000000e+04
3.000000000000000000e+03 1.062900000000000000e+04
3.100000000000000000e+03 1.063700000000000000e+04
3.200000000000000000e+03 1.179600000000000000e+04
3.300000000000000000e+03 1.240700000000000000e+04
3.400000000000000000e+03 1.201100000000000000e+04
3.500000000000000000e+03 1.270600000000000000e+04
3.600000000000000000e+03 1.409200000000000000e+04
3.700000000000000000e+03 1.372900000000000000e+04
3.800000000000000000e+03 1.032700000000000000e+04
3.900000000000000000e+03 1.449200000000000000e+04
4.000000000000000000e+03 1.515300000000000000e+04
4.100000000000000000e+03 1.176400000000000000e+04
4.200000000000000000e+03 1.074700000000000000e+04
4.300000000000000000e+03 1.683400000000000000e+04
4.400000000000000000e+03 1.733400000000000000e+04
4.500000000000000000e+03 1.801600000000000000e+04
4.600000000000000000e+03 1.842900000000000000e+04
4.700000000000000000e+03 2.075400000000000000e+04
4.800000000000000000e+03 1.965500000000000000e+04
4.900000000000000000e+03 2.029700000000000000e+04
5.000000000000000000e+03 2.121100000000000000e+04
5.100000000000000000e+03 2.200500000000000000e+04
5.200000000000000000e+03 2.435900000000000000e+04
5.300000000000000000e+03 1.632100000000000000e+04
5.400000000000000000e+03 2.346100000000000000e+04
5.500000000000000000e+03 2.388100000000000000e+04
5.600000000000000000e+03 2.481000000000000000e+04
5.700000000000000000e+03 2.773200000000000000e+04
5.800000000000000000e+03 2.619300000000000000e+04
5.900000000000000000e+03 2.668900000000000000e+04
6.000000000000000000e+03 2.821900000000000000e+04
6.100000000000000000e+03 2.829500000000000000e+04
6.200000000000000000e+03 2.874600000000000000e+04
6.300000000000000000e+03 2.958900000000000000e+04
6.400000000000000000e+03 3.023000000000000000e+04
6.500000000000000000e+03 2.666000000000000000e+04
6.600000000000000000e+03 3.474600000000000000e+04
6.700000000000000000e+03 3.263000000000000000e+04
6.800000000000000000e+03 3.340800000000000000e+04
6.900000000000000000e+03 2.606700000000000000e+04
7.000000000000000000e+03 3.818800000000000000e+04
7.100000000000000000e+03 3.527000000000000000e+04
7.200000000000000000e+03 3.974500000000000000e+04
7.300000000000000000e+03 4.104800000000000000e+04
7.400000000000000000e+03 4.128800000000000000e+04
7.500000000000000000e+03 4.256000000000000000e+04
7.600000000000000000e+03 3.079000000000000000e+04
7.700000000000000000e+03 4.017000000000000000e+04
7.800000000000000000e+03 4.104400000000000000e+04
7.900000000000000000e+03 4.537900000000000000e+04
8.000000000000000000e+03 3.423800000000000000e+04
8.100000000000000000e+03 4.328000000000000000e+04
8.200000000000000000e+03 4.890100000000000000e+04
8.300000000000000000e+03 4.976800000000000000e+04
8.400000000000000000e+03 5.066700000000000000e+04
8.500000000000000000e+03 5.093000000000000000e+04
8.600000000000000000e+03 5.294300000000000000e+04
8.700000000000000000e+03 4.882400000000000000e+04
8.800000000000000000e+03 5.486700000000000000e+04
8.900000000000000000e+03 4.748500000000000000e+04
9.000000000000000000e+03 5.137300000000000000e+04
9.100000000000000000e+03 5.798900000000000000e+04
9.200000000000000000e+03 5.326700000000000000e+04
9.300000000000000000e+03 5.380800000000000000e+04
9.400000000000000000e+03 6.170300000000000000e+04
9.500000000000000000e+03 6.220500000000000000e+04
9.600000000000000000e+03 6.202100000000000000e+04
9.700000000000000000e+03 5.777100000000000000e+04
9.800000000000000000e+03 6.463500000000000000e+04
9.900000000000000000e+03 5.756000000000000000e+04
1.000000000000000000e+04 6.637300000000000000e+04
