100      100      1000     1        677      
200      100      1000     1        1095     
300      100      1000     1        1765     
400      100      1000     1        2336     
500      100      1000     1        2735     
600      100      1000     1        3359     
700      100      1000     1        3805     
800      100      1000     1        4502     
900      100      1000     1        5156     
1000     100      1000     1        5520     
1100     100      1000     1        5064     
1200     100      1000     1        6879     
1300     100      1000     1        7063     
1400     100      1000     1        8123     
1500     100      1000     1        8311     
1600     100      1000     1        8523     
1700     100      1000     1        8822     
1800     100      1000     1        9513     
1900     100      1000     1        9346     
2000     100      1000     1        11270    
2100     100      1000     1        11483    
2200     100      1000     1        11788    
2300     100      1000     1        12234    
2400     100      1000     1        13232    
2500     100      1000     1        12990    
2600     100      1000     1        13536    
2700     100      1000     1        14583    
2800     100      1000     1        15379    
2900     100      1000     1        14942    
3000     100      1000     1        15923    
3100     100      1000     1        16166    
3200     100      1000     1        17793    
3300     100      1000     1        16956    
3400     100      1000     1        18044    
3500     100      1000     1        17810    
3600     100      1000     1        18807    
3700     100      1000     1        15854    
3800     100      1000     1        19411    
3900     100      1000     1        21489    
4000     100      1000     1        20495    
4100     100      1000     1        23420    
4200     100      1000     1        22458    
4300     100      1000     1        23697    
4400     100      1000     1        24428    
4500     100      1000     1        23893    
4600     100      1000     1        25823    
4700     100      1000     1        24438    
4800     100      1000     1        25440    
4900     100      1000     1        25792    
5000     100      1000     1        26601    
5100     100      1000     1        28159    
5200     100      1000     1        27357    
5300     100      1000     1        28616    
5400     100      1000     1        27859    
5500     100      1000     1        27890    
5600     100      1000     1        29668    
5700     100      1000     1        29478    
5800     100      1000     1        30409    
5900     100      1000     1        30083    
6000     100      1000     1        29975    
6100     100      1000     1        30062    
6200     100      1000     1        33380    
6300     100      1000     1        31511    
6400     100      1000     1        34327    
6500     100      1000     1        34712    
6600     100      1000     1        35399    
6700     100      1000     1        34522    
6800     100      1000     1        36780    
6900     100      1000     1        35756    
7000     100      1000     1        37108    
7100     100      1000     1        38608    
7200     100      1000     1        38685    
7300     100      1000     1        38039    
7400     100      1000     1        37326    
7500     100      1000     1        41431    
7600     100      1000     1        40772    
7700     100      1000     1        36170    
7800     100      1000     1        40902    
7900     100      1000     1        42710    
8000     100      1000     1        41166    
8100     100      1000     1        43337    
8200     100      1000     1        42624    
8300     100      1000     1        41305    
8400     100      1000     1        48097    
8500     100      1000     1        44706    
8600     100      1000     1        44872    
8700     100      1000     1        46698    
8800     100      1000     1        48445    
8900     100      1000     1        46859    
9000     100      1000     1        46291    
9100     100      1000     1        50290    
9200     100      1000     1        45426    
9300     100      1000     1        35658    
9400     100      1000     1        43722    
9500     100      1000     1        47567    
9600     100      1000     1        50932    
9700     100      1000     1        50999    
9800     100      1000     1        51656    
9900     100      1000     1        53232    
10000    100      1000     1        50661    
100      100      1000     1        679      
100      200      1000     1        1282     
100      300      1000     1        1946     
100      400      1000     1        2668     
100      500      1000     1        3097     
100      600      1000     1        3895     
100      700      1000     1        4766     
100      800      1000     1        5699     
100      900      1000     1        6636     
100      1000     1000     1        7699     
100      1100     1000     1        8180     
100      1200     1000     1        9308     
100      1300     1000     1        10745    
100      1400     1000     1        11910    
100      1500     1000     1        12699    
100      1600     1000     1        14553    
100      1700     1000     1        16256    
100      1800     1000     1        17795    
100      1900     1000     1        19073    
100      2000     1000     1        21696    
100      2100     1000     1        22018    
100      2200     1000     1        23407    
100      2300     1000     1        25453    
100      2400     1000     1        26753    
100      2500     1000     1        28971    
100      2600     1000     1        33471    
100      2700     1000     1        32721    
100      2800     1000     1        34146    
100      2900     1000     1        36517    
100      3000     1000     1        38918    
100      3100     1000     1        44289    
100      3200     1000     1        42397    
100      3300     1000     1        45796    
100      3400     1000     1        47167    
100      3500     1000     1        55067    
100      3600     1000     1        51594    
100      3700     1000     1        54641    
100      3800     1000     1        56883    
100      3900     1000     1        59028    
100      4000     1000     1        61402    
100      4100     1000     1        72715    
100      4200     1000     1        66857    
100      4300     1000     1        69281    
100      4400     1000     1        72802    
100      4500     1000     1        75043    
100      4600     1000     1        80008    
100      4700     1000     1        80862    
100      4800     1000     1        84264    
100      4900     1000     1        87625    
100      5000     1000     1        102816   
100      5100     1000     1        106185   
100      5200     1000     1        97485    
100      5300     1000     1        99448    
100      5400     1000     1        118305   
100      5500     1000     1        121508   
100      5600     1000     1        125833   
100      5700     1000     1        112698   
100      5800     1000     1        134128   
100      5900     1000     1        137674   
100      6000     1000     1        126631   
100      6100     1000     1        148134   
100      6200     1000     1        153008   
100      6300     1000     1        155491   
100      6400     1000     1        140037   
100      6500     1000     1        142217   
100      6600     1000     1        171598   
100      6700     1000     1        174227   
100      6800     1000     1        155926   
100      6900     1000     1        158327   
100      7000     1000     1        163600   
100      7100     1000     1        187849   
100      7200     1000     1        198110   
100      7300     1000     1        174204   
100      7400     1000     1        206742   
100      7500     1000     1        213684   
100      7600     1000     1        217799   
100      7700     1000     1        223454   
100      7800     1000     1        199690   
100      7900     1000     1        230442   
100      8000     1000     1        208039   
100      8100     1000     1        242497   
100      8200     1000     1        218783   
100      8300     1000     1        255453   
100      8400     1000     1        261663   
100      8500     1000     1        226806   
100      8600     1000     1        232638   
100      8700     1000     1        237440   
100      8800     1000     1        246328   
100      8900     1000     1        288663   
100      9000     1000     1        292508   
100      9100     1000     1        260655   
100      9200     1000     1        265537   
100      9300     1000     1        310210   
100      9400     1000     1        315038   
100      9500     1000     1        280826   
100      9600     1000     1        322744   
100      9700     1000     1        286454   
100      9800     1000     1        334432   
100      9900     1000     1        300108   
100      10000    1000     1        304310   
100      100      1000     1        653      
100      100      2000     1        1268     
100      100      3000     1        1797     
100      100      4000     1        2322     
100      100      5000     1        2951     
100      100      6000     1        3509     
100      100      7000     1        4229     
100      100      8000     1        4752     
100      100      9000     1        4305     
100      100      10000    1        6121     
100      100      11000    1        6474     
100      100      12000    1        7200     
100      100      13000    1        7893     
100      100      14000    1        8349     
100      100      15000    1        8962     
100      100      16000    1        9611     
100      100      17000    1        10223    
100      100      18000    1        10810    
100      100      19000    1        11342    
100      100      20000    1        11555    
100      100      21000    1        12746    
100      100      22000    1        13283    
100      100      23000    1        13802    
100      100      24000    1        14548    
100      100      25000    1        12074    
100      100      26000    1        15545    
100      100      27000    1        16313    
100      100      28000    1        17107    
100      100      29000    1        17812    
100      100      30000    1        15292    
100      100      31000    1        19041    
100      100      32000    1        19345    
100      100      33000    1        20261    
100      100      34000    1        20852    
100      100      35000    1        21209    
100      100      36000    1        21732    
100      100      37000    1        22098    
100      100      38000    1        23367    
100      100      39000    1        23770    
100      100      40000    1        24808    
100      100      41000    1        25253    
100      100      42000    1        25994    
100      100      43000    1        26651    
100      100      44000    1        27423    
100      100      45000    1        26874    
100      100      46000    1        24322    
100      100      47000    1        29161    
100      100      48000    1        29590    
100      100      49000    1        29501    
100      100      50000    1        31027    
100      100      51000    1        31299    
100      100      52000    1        31754    
100      100      53000    1        33000    
100      100      54000    1        32627    
100      100      55000    1        34123    
100      100      56000    1        29141    
100      100      57000    1        35752    
100      100      58000    1        36382    
100      100      59000    1        36320    
100      100      60000    1        38242    
100      100      61000    1        37274    
100      100      62000    1        38858    
100      100      63000    1        39847    
100      100      64000    1        39844    
100      100      65000    1        40586    
100      100      66000    1        41120    
100      100      67000    1        42035    
100      100      68000    1        43054    
100      100      69000    1        43392    
100      100      70000    1        37410    
100      100      71000    1        45130    
100      100      72000    1        45493    
100      100      73000    1        45373    
100      100      74000    1        47011    
100      100      75000    1        47652    
100      100      76000    1        47893    
100      100      77000    1        48637    
100      100      78000    1        48924    
100      100      79000    1        50302    
100      100      80000    1        50698    
100      100      81000    1        50419    
100      100      82000    1        43924    
100      100      83000    1        47036    
100      100      84000    1        53439    
100      100      85000    1        53268    
100      100      86000    1        46776    
100      100      87000    1        53978    
100      100      88000    1        55391    
100      100      89000    1        47444    
100      100      90000    1        48257    
100      100      91000    1        58477    
100      100      92000    1        49601    
100      100      93000    1        59027    
100      100      94000    1        58260    
100      100      95000    1        60128    
100      100      96000    1        61727    
100      100      97000    1        61189    
100      100      98000    1        61682    
100      100      99000    1        62974    
100      100      100000   1        63231    
