1.000000000000000000e+02 5.210000000000000000e+02
1.000000000000000000e+02 3.220000000000000000e+02
1.000000000000000000e+02 5.700000000000000000e+02
2.000000000000000000e+02 9.140000000000000000e+02
3.000000000000000000e+02 6.910000000000000000e+02
4.000000000000000000e+02 1.845000000000000000e+03
5.000000000000000000e+02 2.314000000000000000e+03
6.000000000000000000e+02 2.799000000000000000e+03
7.000000000000000000e+02 3.207000000000000000e+03
8.000000000000000000e+02 3.562000000000000000e+03
9.000000000000000000e+02 4.182000000000000000e+03
1.000000000000000000e+03 4.523000000000000000e+03
1.100000000000000000e+03 4.519000000000000000e+03
1.200000000000000000e+03 5.303000000000000000e+03
1.300000000000000000e+03 5.059000000000000000e+03
1.400000000000000000e+03 6.131000000000000000e+03
1.500000000000000000e+03 6.796000000000000000e+03
1.600000000000000000e+03 6.593000000000000000e+03
1.700000000000000000e+03 7.567000000000000000e+03
1.800000000000000000e+03 7.731000000000000000e+03
1.900000000000000000e+03 8.504000000000000000e+03
2.000000000000000000e+03 8.683000000000000000e+03
2.100000000000000000e+03 9.257000000000000000e+03
2.200000000000000000e+03 8.580000000000000000e+03
2.300000000000000000e+03 9.442000000000000000e+03
2.400000000000000000e+03 1.059800000000000000e+04
2.500000000000000000e+03 1.044400000000000000e+04
2.600000000000000000e+03 1.005700000000000000e+04
2.700000000000000000e+03 1.222000000000000000e+04
2.800000000000000000e+03 4.158000000000000000e+03
2.900000000000000000e+03 1.206100000000000000e+04
3.000000000000000000e+03 1.335400000000000000e+04
3.100000000000000000e+03 1.170800000000000000e+04
3.200000000000000000e+03 5.802000000000000000e+03
3.300000000000000000e+03 1.326500000000000000e+04
3.400000000000000000e+03 4.445000000000000000e+03
3.500000000000000000e+03 1.393000000000000000e+04
3.600000000000000000e+03 1.552600000000000000e+04
3.700000000000000000e+03 1.607800000000000000e+04
3.800000000000000000e+03 1.588300000000000000e+04
3.900000000000000000e+03 1.544500000000000000e+04
4.000000000000000000e+03 1.629500000000000000e+04
4.100000000000000000e+03 1.850500000000000000e+04
4.200000000000000000e+03 1.872200000000000000e+04
4.300000000000000000e+03 1.801600000000000000e+04
4.400000000000000000e+03 6.511000000000000000e+03
4.500000000000000000e+03 1.863500000000000000e+04
4.600000000000000000e+03 1.890900000000000000e+04
4.700000000000000000e+03 1.792800000000000000e+04
4.800000000000000000e+03 1.798300000000000000e+04
4.900000000000000000e+03 6.962000000000000000e+03
5.000000000000000000e+03 2.026000000000000000e+04
5.100000000000000000e+03 2.176900000000000000e+04
5.200000000000000000e+03 2.291500000000000000e+04
5.300000000000000000e+03 2.120600000000000000e+04
5.400000000000000000e+03 1.963100000000000000e+04
5.500000000000000000e+03 2.388600000000000000e+04
5.600000000000000000e+03 2.217100000000000000e+04
5.700000000000000000e+03 2.510600000000000000e+04
5.800000000000000000e+03 2.621900000000000000e+04
5.900000000000000000e+03 7.406000000000000000e+03
6.000000000000000000e+03 1.018100000000000000e+04
6.100000000000000000e+03 1.015200000000000000e+04
6.200000000000000000e+03 2.560500000000000000e+04
6.300000000000000000e+03 2.809800000000000000e+04
6.400000000000000000e+03 2.334900000000000000e+04
6.500000000000000000e+03 2.504800000000000000e+04
6.600000000000000000e+03 2.682800000000000000e+04
6.700000000000000000e+03 2.761500000000000000e+04
6.800000000000000000e+03 2.520900000000000000e+04
6.900000000000000000e+03 3.086000000000000000e+04
7.000000000000000000e+03 2.984000000000000000e+04
7.100000000000000000e+03 1.092000000000000000e+04
7.200000000000000000e+03 2.969400000000000000e+04
7.300000000000000000e+03 2.746600000000000000e+04
7.400000000000000000e+03 3.044400000000000000e+04
7.500000000000000000e+03 2.870900000000000000e+04
7.600000000000000000e+03 3.200000000000000000e+04
7.700000000000000000e+03 3.335100000000000000e+04
7.800000000000000000e+03 3.485200000000000000e+04
7.900000000000000000e+03 2.957900000000000000e+04
8.000000000000000000e+03 3.301600000000000000e+04
8.100000000000000000e+03 3.473300000000000000e+04
8.200000000000000000e+03 3.502200000000000000e+04
8.300000000000000000e+03 3.145400000000000000e+04
8.400000000000000000e+03 1.163400000000000000e+04
8.500000000000000000e+03 1.396700000000000000e+04
8.600000000000000000e+03 3.801300000000000000e+04
8.700000000000000000e+03 3.249000000000000000e+04
8.800000000000000000e+03 3.851400000000000000e+04
8.900000000000000000e+03 3.929300000000000000e+04
9.000000000000000000e+03 3.730100000000000000e+04
9.100000000000000000e+03 1.585400000000000000e+04
9.200000000000000000e+03 3.731800000000000000e+04
9.300000000000000000e+03 3.858000000000000000e+04
9.400000000000000000e+03 3.597900000000000000e+04
9.500000000000000000e+03 3.418600000000000000e+04
9.600000000000000000e+03 3.785100000000000000e+04
9.700000000000000000e+03 4.091700000000000000e+04
9.800000000000000000e+03 4.134200000000000000e+04
9.900000000000000000e+03 3.664400000000000000e+04
1.000000000000000000e+04 3.858900000000000000e+04
