10       10       100      8        28       
20       10       100      8        42       
30       10       100      8        54       
40       10       100      8        55       
50       10       100      8        62       
60       10       100      8        81       
70       10       100      8        82       
80       10       100      8        104      
90       10       100      8        118      
100      10       100      8        109      
110      10       100      8        109      
120      10       100      8        95       
130      10       100      8        144      
140      10       100      8        117      
150      10       100      8        130      
160      10       100      8        106      
170      10       100      8        154      
180      10       100      8        155      
190      10       100      8        136      
200      10       100      8        201      
210      10       100      8        145      
220      10       100      8        222      
230      10       100      8        155      
240      10       100      8        175      
250      10       100      8        192      
260      10       100      8        188      
270      10       100      8        241      
280      10       100      8        208      
290      10       100      8        202      
300      10       100      8        204      
310      10       100      8        177      
320      10       100      8        202      
330      10       100      8        202      
340      10       100      8        214      
350      10       100      8        259      
360      10       100      8        300      
370      10       100      8        227      
380      10       100      8        255      
390      10       100      8        253      
400      10       100      8        261      
410      10       100      8        254      
420      10       100      8        263      
430      10       100      8        241      
440      10       100      8        330      
450      10       100      8        272      
460      10       100      8        342      
470      10       100      8        254      
480      10       100      8        254      
490      10       100      8        296      
500      10       100      8        315      
510      10       100      8        320      
520      10       100      8        320      
530      10       100      8        284      
540      10       100      8        295      
550      10       100      8        333      
560      10       100      8        334      
570      10       100      8        300      
580      10       100      8        320      
590      10       100      8        339      
600      10       100      8        341      
610      10       100      8        323      
620      10       100      8        324      
630      10       100      8        305      
640      10       100      8        402      
650      10       100      8        359      
660      10       100      8        391      
670      10       100      8        394      
680      10       100      8        321      
690      10       100      8        369      
700      10       100      8        400      
710      10       100      8        326      
720      10       100      8        323      
730      10       100      8        357      
740      10       100      8        406      
750      10       100      8        385      
760      10       100      8        396      
770      10       100      8        383      
780      10       100      8        427      
790      10       100      8        411      
800      10       100      8        356      
810      10       100      8        330      
820      10       100      8        414      
830      10       100      8        451      
840      10       100      8        406      
850      10       100      8        478      
860      10       100      8        459      
870      10       100      8        435      
880      10       100      8        462      
890      10       100      8        437      
900      10       100      8        526      
910      10       100      8        463      
920      10       100      8        440      
930      10       100      8        468      
940      10       100      8        415      
950      10       100      8        401      
960      10       100      8        482      
970      10       100      8        448      
980      10       100      8        430      
990      10       100      8        451      
1000     10       100      8        542      
1010     10       100      8        498      
1020     10       100      8        435      
1030     10       100      8        465      
1040     10       100      8        505      
1050     10       100      8        423      
1060     10       100      8        511      
1070     10       100      8        513      
1080     10       100      8        524      
1090     10       100      8        374      
1100     10       100      8        346      
1110     10       100      8        475      
1120     10       100      8        520      
1130     10       100      8        504      
1140     10       100      8        485      
1150     10       100      8        568      
1160     10       100      8        390      
1170     10       100      8        439      
1180     10       100      8        537      
1190     10       100      8        534      
1200     10       100      8        623      
1210     10       100      8        527      
1220     10       100      8        546      
1230     10       100      8        492      
1240     10       100      8        511      
1250     10       100      8        548      
1260     10       100      8        521      
1270     10       100      8        501      
1280     10       100      8        637      
1290     10       100      8        471      
1300     10       100      8        496      
1310     10       100      8        594      
1320     10       100      8        531      
1330     10       100      8        577      
1340     10       100      8        620      
1350     10       100      8        499      
1360     10       100      8        562      
1370     10       100      8        654      
1380     10       100      8        607      
1390     10       100      8        594      
1400     10       100      8        663      
1410     10       100      8        519      
1420     10       100      8        548      
1430     10       100      8        593      
1440     10       100      8        596      
1450     10       100      8        440      
1460     10       100      8        629      
1470     10       100      8        563      
1480     10       100      8        455      
1490     10       100      8        585      
1500     10       100      8        533      
1510     10       100      8        692      
1520     10       100      8        518      
1530     10       100      8        460      
1540     10       100      8        534      
1550     10       100      8        515      
1560     10       100      8        592      
1570     10       100      8        528      
1580     10       100      8        587      
1590     10       100      8        620      
1600     10       100      8        539      
1610     10       100      8        629      
1620     10       100      8        638      
1630     10       100      8        659      
1640     10       100      8        640      
1650     10       100      8        520      
1660     10       100      8        660      
1670     10       100      8        475      
1680     10       100      8        652      
1690     10       100      8        587      
1700     10       100      8        686      
1710     10       100      8        571      
1720     10       100      8        578      
1730     10       100      8        652      
1740     10       100      8        682      
1750     10       100      8        700      
1760     10       100      8        639      
1770     10       100      8        522      
1780     10       100      8        660      
1790     10       100      8        627      
1800     10       100      8        700      
1810     10       100      8        665      
1820     10       100      8        582      
1830     10       100      8        745      
1840     10       100      8        736      
1850     10       100      8        667      
1860     10       100      8        710      
1870     10       100      8        629      
1880     10       100      8        534      
1890     10       100      8        502      
1900     10       100      8        561      
1910     10       100      8        544      
1920     10       100      8        760      
1930     10       100      8        478      
1940     10       100      8        591      
1950     10       100      8        669      
1960     10       100      8        444      
1970     10       100      8        604      
1980     10       100      8        738      
1990     10       100      8        586      
2000     10       100      8        594      
10       10       100      8        33       
10       20       100      8        36       
10       30       100      8        44       
10       40       100      8        47       
10       50       100      8        44       
10       60       100      8        49       
10       70       100      8        51       
10       80       100      8        52       
10       90       100      8        59       
10       100      100      8        52       
10       110      100      8        57       
10       120      100      8        60       
10       130      100      8        58       
10       140      100      8        51       
10       150      100      8        50       
10       160      100      8        60       
10       170      100      8        55       
10       180      100      8        55       
10       190      100      8        47       
10       200      100      8        62       
10       210      100      8        54       
10       220      100      8        86       
10       230      100      8        57       
10       240      100      8        58       
10       250      100      8        85       
10       260      100      8        60       
10       270      100      8        69       
10       280      100      8        66       
10       290      100      8        93       
10       300      100      8        68       
10       310      100      8        63       
10       320      100      8        63       
