10       10       100      4        32       
20       10       100      4        41       
30       10       100      4        38       
40       10       100      4        52       
50       10       100      4        67       
60       10       100      4        64       
70       10       100      4        65       
80       10       100      4        65       
90       10       100      4        76       
100      10       100      4        95       
110      10       100      4        91       
120      10       100      4        97       
130      10       100      4        113      
140      10       100      4        88       
150      10       100      4        114      
160      10       100      4        124      
170      10       100      4        136      
180      10       100      4        149      
190      10       100      4        98       
200      10       100      4        100      
210      10       100      4        109      
220      10       100      4        143      
230      10       100      4        117      
240      10       100      4        166      
250      10       100      4        173      
260      10       100      4        122      
270      10       100      4        128      
280      10       100      4        125      
290      10       100      4        160      
300      10       100      4        134      
310      10       100      4        142      
320      10       100      4        184      
330      10       100      4        134      
340      10       100      4        128      
350      10       100      4        145      
360      10       100      4        145      
370      10       100      4        203      
380      10       100      4        200      
390      10       100      4        197      
400      10       100      4        225      
410      10       100      4        158      
420      10       100      4        160      
430      10       100      4        187      
440      10       100      4        235      
450      10       100      4        236      
460      10       100      4        171      
470      10       100      4        156      
480      10       100      4        159      
490      10       100      4        176      
500      10       100      4        172      
510      10       100      4        163      
520      10       100      4        191      
530      10       100      4        251      
540      10       100      4        260      
550      10       100      4        207      
560      10       100      4        190      
570      10       100      4        203      
580      10       100      4        261      
590      10       100      4        250      
600      10       100      4        173      
610      10       100      4        180      
620      10       100      4        250      
630      10       100      4        213      
640      10       100      4        209      
650      10       100      4        225      
660      10       100      4        192      
670      10       100      4        190      
680      10       100      4        229      
690      10       100      4        198      
700      10       100      4        225      
710      10       100      4        306      
720      10       100      4        228      
730      10       100      4        209      
740      10       100      4        214      
750      10       100      4        249      
760      10       100      4        273      
770      10       100      4        297      
780      10       100      4        228      
790      10       100      4        342      
800      10       100      4        314      
810      10       100      4        266      
820      10       100      4        265      
830      10       100      4        293      
840      10       100      4        225      
850      10       100      4        231      
860      10       100      4        286      
870      10       100      4        312      
880      10       100      4        286      
890      10       100      4        351      
900      10       100      4        323      
910      10       100      4        234      
920      10       100      4        281      
930      10       100      4        269      
940      10       100      4        266      
950      10       100      4        258      
960      10       100      4        347      
970      10       100      4        276      
980      10       100      4        258      
990      10       100      4        312      
1000     10       100      4        253      
1010     10       100      4        295      
1020     10       100      4        314      
1030     10       100      4        324      
1040     10       100      4        295      
1050     10       100      4        260      
1060     10       100      4        267      
1070     10       100      4        329      
1080     10       100      4        292      
1090     10       100      4        354      
1100     10       100      4        292      
1110     10       100      4        362      
1120     10       100      4        341      
1130     10       100      4        306      
1140     10       100      4        332      
1150     10       100      4        291      
1160     10       100      4        270      
1170     10       100      4        350      
1180     10       100      4        385      
1190     10       100      4        354      
1200     10       100      4        279      
1210     10       100      4        362      
1220     10       100      4        410      
1230     10       100      4        368      
1240     10       100      4        363      
1250     10       100      4        313      
1260     10       100      4        374      
1270     10       100      4        318      
1280     10       100      4        367      
1290     10       100      4        437      
1300     10       100      4        352      
1310     10       100      4        310      
1320     10       100      4        384      
1330     10       100      4        335      
1340     10       100      4        388      
1350     10       100      4        437      
1360     10       100      4        336      
1370     10       100      4        397      
1380     10       100      4        413      
1390     10       100      4        459      
1400     10       100      4        378      
1410     10       100      4        370      
1420     10       100      4        293      
1430     10       100      4        318      
1440     10       100      4        315      
1450     10       100      4        378      
1460     10       100      4        399      
1470     10       100      4        421      
1480     10       100      4        460      
1490     10       100      4        405      
1500     10       100      4        355      
1510     10       100      4        314      
1520     10       100      4        403      
1530     10       100      4        417      
1540     10       100      4        417      
1550     10       100      4        426      
1560     10       100      4        419      
1570     10       100      4        417      
1580     10       100      4        337      
1590     10       100      4        354      
1600     10       100      4        372      
1610     10       100      4        429      
1620     10       100      4        429      
1630     10       100      4        431      
1640     10       100      4        368      
1650     10       100      4        511      
1660     10       100      4        417      
1670     10       100      4        388      
1680     10       100      4        349      
1690     10       100      4        467      
1700     10       100      4        411      
1710     10       100      4        369      
1720     10       100      4        474      
1730     10       100      4        364      
1740     10       100      4        408      
1750     10       100      4        426      
1760     10       100      4        456      
1770     10       100      4        409      
1780     10       100      4        417      
1790     10       100      4        456      
1800     10       100      4        398      
1810     10       100      4        475      
1820     10       100      4        312      
1830     10       100      4        375      
1840     10       100      4        480      
1850     10       100      4        454      
1860     10       100      4        477      
1870     10       100      4        514      
1880     10       100      4        506      
1890     10       100      4        433      
1900     10       100      4        413      
1910     10       100      4        427      
1920     10       100      4        430      
1930     10       100      4        475      
1940     10       100      4        502      
1950     10       100      4        467      
1960     10       100      4        372      
1970     10       100      4        383      
1980     10       100      4        513      
1990     10       100      4        511      
2000     10       100      4        471      
10       10       100      4        31       
10       20       100      4        38       
10       30       100      4        41       
10       40       100      4        42       
10       50       100      4        46       
10       60       100      4        50       
10       70       100      4        44       
10       80       100      4        49       
10       90       100      4        54       
10       100      100      4        53       
10       110      100      4        62       
10       120      100      4        54       
10       130      100      4        56       
10       140      100      4        56       
10       150      100      4        56       
10       160      100      4        57       
10       170      100      4        59       
10       180      100      4        59       
10       190      100      4        61       
10       200      100      4        60       
10       210      100      4        69       
10       220      100      4        66       
10       230      100      4        63       
10       240      100      4        64       
10       250      100      4        65       
10       260      100      4        61       
10       270      100      4        68       
10       280      100      4        65       
10       290      100      4        70       
10       300      100      4        75       
10       310      100      4        60       
10       320      100      4        62       
10       330      100      4        63       
10       340      100      4        73       
10       350      100      4        75       
10       360      100      4        69       
10       370      100      4        76       
10       380      100      4        70       
10       390      100      4        77       
10       400      100      4        77       
10       410      100      4        80       
10       420      100      4        86       
10       430      100      4        70       
10       440      100      4        81       
10       450      100      4        85       
10       460      100      4        82       
10       470      100      4        83       
10       480      100      4        84       
10       490      100      4        83       
10       500      100      4        76       
10       510      100      4        76       
10       520      100      4        77       
10       530      100      4        77       
10       540      100      4        83       
10       550      100      4        78       
10       560      100      4        90       
10       570      100      4        88       
10       580      100      4        89       
10       590      100      4        90       
10       600      100      4        90       
10       610      100      4        87       
10       620      100      4        91       
10       630      100      4        91       
10       640      100      4        93       
10       650      100      4        92       
10       660      100      4        99       
10       670      100      4        88       
10       680      100      4        92       
10       690      100      4        85       
10       700      100      4        97       
10       710      100      4        105      
10       720      100      4        97       
10       730      100      4        95       
10       740      100      4        104      
10       750      100      4        89       
10       760      100      4        88       
10       770      100      4        93       
10       780      100      4        99       
10       790      100      4        105      
10       800      100      4        114      
10       810      100      4        105      
10       820      100      4        105      
10       830      100      4        101      
10       840      100      4        114      
10       850      100      4        109      
10       860      100      4        97       
10       870      100      4        111      
10       880      100      4        114      
10       890      100      4        97       
10       900      100      4        114      
10       910      100      4        119      
10       920      100      4        116      
10       930      100      4        111      
10       940      100      4        113      
10       950      100      4        119      
10       960      100      4        123      
10       970      100      4        102      
10       980      100      4        122      
10       990      100      4        119      
10       1000     100      4        123      
10       1010     100      4        104      
10       1020     100      4        108      
10       1030     100      4        109      
10       1040     100      4        120      
10       1050     100      4        109      
10       1060     100      4        113      
10       1070     100      4        124      
10       1080     100      4        129      
10       1090     100      4        129      
10       1100     100      4        125      
10       1110     100      4        128      
10       1120     100      4        130      
10       1130     100      4        132      
10       1140     100      4        127      
10       1150     100      4        137      
10       1160     100      4        129      
10       1170     100      4        119      
10       1180     100      4        137      
10       1190     100      4        134      
10       1200     100      4        141      
10       1210     100      4        145      
10       1220     100      4        140      
10       1230     100      4        143      
10       1240     100      4        141      
10       1250     100      4        133      
10       1260     100      4        147      
10       1270     100      4        140      
10       1280     100      4        144      
10       1290     100      4        133      
10       1300     100      4        149      
10       1310     100      4        146      
10       1320     100      4        139      
10       1330     100      4        145      
10       1340     100      4        152      
10       1350     100      4        157      
10       1360     100      4        150      
10       1370     100      4        151      
10       1380     100      4        145      
10       1390     100      4        156      
10       1400     100      4        134      
10       1410     100      4        161      
10       1420     100      4        148      
10       1430     100      4        179      
10       1440     100      4        170      
10       1450     100      4        164      
10       1460     100      4        166      
10       1470     100      4        141      
10       1480     100      4        168      
10       1490     100      4        158      
10       1500     100      4        172      
10       1510     100      4        166      
10       1520     100      4        154      
10       1530     100      4        173      
10       1540     100      4        158      
10       1550     100      4        157      
10       1560     100      4        172      
10       1570     100      4        169      
10       1580     100      4        170      
10       1590     100      4        184      
10       1600     100      4        182      
10       1610     100      4        182      
10       1620     100      4        187      
10       1630     100      4        181      
10       1640     100      4        197      
10       1650     100      4        186      
10       1660     100      4        169      
10       1670     100      4        153      
10       1680     100      4        167      
10       1690     100      4        172      
10       1700     100      4        180      
10       1710     100      4        190      
10       1720     100      4        190      
10       1730     100      4        200      
10       1740     100      4        208      
10       1750     100      4        184      
10       1760     100      4        176      
10       1770     100      4        203      
10       1780     100      4        213      
10       1790     100      4        200      
10       1800     100      4        198      
10       1810     100      4        202      
10       1820     100      4        197      
10       1830     100      4        185      
10       1840     100      4        202      
10       1850     100      4        200      
10       1860     100      4        201      
10       1870     100      4        187      
10       1880     100      4        204      
10       1890     100      4        211      
10       1900     100      4        222      
10       1910     100      4        196      
10       1920     100      4        205      
10       1930     100      4        222      
10       1940     100      4        222      
10       1950     100      4        211      
10       1960     100      4        230      
10       1970     100      4        192      
10       1980     100      4        217      
10       1990     100      4        213      
10       2000     100      4        241      
10       10       100      4        31       
10       10       200      4        40       
10       10       300      4        51       
10       10       400      4        52       
10       10       500      4        67       
10       10       600      4        73       
10       10       700      4        70       
10       10       800      4        81       
10       10       900      4        90       
10       10       1000     4        95       
10       10       1100     4        97       
10       10       1200     4        103      
10       10       1300     4        114      
10       10       1400     4        114      
10       10       1500     4        119      
10       10       1600     4        127      
10       10       1700     4        132      
10       10       1800     4        142      
10       10       1900     4        148      
10       10       2000     4        144      
10       10       2100     4        141      
10       10       2200     4        166      
10       10       2300     4        163      
10       10       2400     4        153      
10       10       2500     4        163      
10       10       2600     4        153      
10       10       2700     4        160      
10       10       2800     4        133      
10       10       2900     4        183      
10       10       3000     4        161      
10       10       3100     4        154      
10       10       3200     4        169      
10       10       3300     4        186      
10       10       3400     4        179      
10       10       3500     4        162      
10       10       3600     4        191      
10       10       3700     4        190      
10       10       3800     4        183      
10       10       3900     4        169      
10       10       4000     4        202      
10       10       4100     4        182      
10       10       4200     4        162      
10       10       4300     4        198      
10       10       4400     4        187      
10       10       4500     4        173      
10       10       4600     4        194      
10       10       4700     4        211      
10       10       4800     4        178      
10       10       4900     4        175      
10       10       5000     4        188      
10       10       5100     4        165      
10       10       5200     4        183      
10       10       5300     4        192      
10       10       5400     4        222      
10       10       5500     4        185      
10       10       5600     4        182      
10       10       5700     4        190      
10       10       5800     4        200      
10       10       5900     4        179      
10       10       6000     4        204      
10       10       6100     4        205      
10       10       6200     4        201      
10       10       6300     4        212      
10       10       6400     4        194      
10       10       6500     4        172      
